Position,Track Name,Artist,Streams,date,region,spotify_id
110,Despacito (Featuring Daddy Yankee),Luis Fonsi,1219,2017-01-13,py,4aWmUDTfIPGksMNLV2rQP2
111,El Sistema Solar,Kchiporros,1203,2017-01-13,py,27N0GvMFVrFjEW1idY2UUc
112,Thinking out Loud,Ed Sheeran,1188,2017-01-13,py,1Slwb6dOYkBlWal1PGtnNg
113,Starving,Hailee Steinfeld,1183,2017-01-13,py,1qOLh0tI7trd1zdDKxYZTe
114,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,1175,2017-01-13,py,0tICYNayWWhH9GPeFrfjfD
115,Me Reclama,Mambo Kingz,1164,2017-01-13,py,4ojwGTehgBRAg52jbFgzJg
116,Vai Toma,Mc Pikachu,1135,2017-01-13,py,0YAgtA9FguNwDokj8KE1jy
117,Cake By The Ocean,DNCE,1131,2017-01-13,py,2aFiaMXmWsM3Vj72F9ksBl
118,Amor y dolor,Carlos Baute,1127,2017-01-13,py,4efQTJSX6Jca1hHZNi74Zd
119,Fake Love,Drake,1124,2017-01-13,py,343YBumqHu19cGoGARUTsd
120,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,1121,2017-01-13,py,6sMPwcpYtxm1mlgYbp1B0t
121,El Perdedor,Maluma,1111,2017-01-13,py,1iEwyiSLAunPR6uouANE0O
122,Si ella quisiera,Justin Quiles,1105,2017-01-13,py,7cIkMEpDhT7Vpw1FHOQqKC
123,Otra copa (feat. Farruko),Justin Quiles,1050,2017-01-13,py,5KX51uLJYo1S1MmITG7lHD
